id,lat,lon
3522135280,41.0487644,114.635842
3522137356,41.159171,114.6197379
2417980746,41.1161958,114.7819111
2417980158,41.0548264,114.7502999
3522134964,41.0383146,114.6657026
3522137330,41.1532905,114.6110001
3522137361,41.1606725,114.6197293
3522137335,41.1546766,114.6122154
10200463262,41.118055,114.5911228
10200463256,41.1383868,114.5987069
10200463255,41.1336879,114.5959983
3522137313,41.1498803,114.6068679
3522137347,41.1566207,114.6137067
13230114906,41.1638694,114.6228015
3522135245,41.0448969,114.6388905
3522134955,41.0375249,114.6627057
3522137354,41.1586127,114.614928
3522137363,41.1622658,114.6194982
3522137357,41.1598911,114.6160993
3522137325,41.1523362,114.6074348
11961631914,41.0635088,114.6080852
2417979933,41.0460389,114.7409567
11961631915,41.0604209,114.6104639
13230114907,41.1668993,114.6231054
3523556425,41.0535031,114.7552068
3522136687,41.1110726,114.586417
2417980430,41.0941543,114.785484
3522134947,41.0356919,114.660133
3522136657,41.104117,114.5864073
11961631918,41.0509344,114.6211683
10200463261,41.1168447,114.5863034
2417979885,41.043074,114.7383654
3522134963,41.038097,114.6480888
3522137309,41.1488184,114.6005154
3522136646,41.100669,114.5858303
3522137366,41.1634809,114.615791
6429858578,41.0481303,114.7496572
3522136672,41.1083846,114.5847286
11961631916,41.0555206,114.6129408
3522137350,41.1577703,114.6080406
3522137322,41.1515171,114.60185
2417979906,41.0440579,114.7427549
3522134980,41.0400166,114.6391163
3522137373,41.1660093,114.6172382
3522134939,41.0339917,114.6569254
11961631919,41.0472541,114.6226764
2417980585,41.104168,114.7907818
2417979901,41.0436856,114.7454697
2417980214,41.056076,114.7647024
2417980224,41.0582693,114.7673643
10200463254,41.1314227,114.5864341
11961631917,41.0514892,114.6139953
10200463260,41.1159862,114.5819696
3522136637,41.0987643,114.5820944
3522137343,41.1558867,114.6017055
3522134946,41.0353572,114.6456349
3522136618,41.095055,114.5825791
2417979895,41.0435527,114.7485194
2417980059,41.0492828,114.7582327
3522137374,41.167381,114.6143861
3522137377,41.168661,114.6154079
3522134932,41.0319131,114.6537363
3522137383,41.1727193,114.6212591
2417980471,41.0999903,114.7939498
3522136604,41.0918848,114.5814827
3522137311,41.1489938,114.5933319
11961631920,41.0470784,114.6165947
2417980232,41.0586282,114.7718067
3522134945,41.0352697,114.6405821
13230114908,41.1769033,114.6276774
3522137387,41.1749177,114.6237722
3522137379,41.1703594,114.616039
11961631922,41.0387091,114.6300456
3522136988,41.1441016,114.5881576
2417979912,41.0442307,114.7550596
2417979851,41.0422364,114.7523977
2417980235,41.0595985,114.7754735
3522137382,41.1725915,114.6165898
3522136984,41.1423127,114.5861252
3522137386,41.1741322,114.6190585
