id,lat,lon
3522136627,41.0968617,114.6703962
3522136660,41.1044858,114.6632039
3522136644,41.0997742,114.6653602
3522136676,41.1091914,114.6612308
3522136904,41.1139227,114.6576206
3658886067,41.0989491,114.7173669
3522136922,41.119344,114.6556792
2417980373,41.0921077,114.7138641
2417980676,41.1093534,114.722228
3522136005,41.0790445,114.6926934
2417980435,41.0947141,114.7230603
3522135582,41.0768985,114.688719
2417980679,41.1094462,114.7304826
3522135584,41.0772155,114.672182
2417980440,41.0949396,114.7273988
2417980465,41.0996852,114.7299018
2417980320,41.085115,114.7206839
3522135554,41.0738417,114.6882771
2417980546,41.103558,114.7327706
3522136071,41.0870747,114.6480014
