id,lat,lon
3522136633,41.0984331,114.868046
3522136634,41.0985559,114.820131
3522136635,41.0985653,114.890644
3522136636,41.0985894,114.9202472
3522136637,41.0987643,114.5820944
3522136638,41.099177,114.6291616
3522136639,41.0992606,114.9033234
3522136640,41.0992685,114.4785761
3522136641,41.0992902,114.8969122
3522136642,41.0993949,114.6346304
3522136643,41.0997356,114.8430016
3522136644,41.0997742,114.6653602
3522136646,41.100669,114.5858303
3522136647,41.1008347,114.5713689
3522136648,41.1008526,114.8374021
3522136649,41.102528,114.6228736
3522136651,41.1029306,114.7748902
3522136652,41.1032625,114.8252655
3522136653,41.1033178,114.8662864
3522136654,41.1036113,114.8608461
3522136655,41.1036258,114.5030624
3522136656,41.1037937,114.6262955
3522136657,41.104117,114.5864073
3522136658,41.1041755,114.5760784
3522136660,41.1044858,114.6632039
3522136661,41.1048759,114.9100058
3522136663,41.1057371,114.921823
3522136664,41.1057381,114.9047299
3522136666,41.1059255,114.831716
3522136667,41.1069143,114.8456986
3522136669,41.1077084,114.7712765
3522136670,41.1077137,114.4791172
3522136672,41.1083846,114.5847286
3522136673,41.108844,114.889125
3522136674,41.109024,114.5258976
3522136675,41.1090768,114.8272199
3522136676,41.1091914,114.6612308
3522136678,41.1093056,114.8326578
3522136680,41.1100486,114.5298262
3522136683,41.1106178,114.5344536
3522136684,41.1107664,114.5087629
3522136686,41.1109956,114.8854592
3522136687,41.1110726,114.586417
3522136688,41.1114286,114.8983257
3522136690,41.1117319,114.8344401
3522136692,41.1119357,114.9173583
3522136895,41.1122374,114.8650476
3522136896,41.1123781,114.9097395
3522136897,41.112401,114.5406083
3522136899,41.1130174,114.8816618
3522136900,41.1130724,114.544635
3522136901,41.1132694,114.837821
3522136904,41.1139227,114.6576206
3522136906,41.1143634,114.899858
3522136908,41.1150834,114.8439716
3522136912,41.116258,114.840363
3522136914,41.1164261,114.847283
3522136918,41.1174491,114.9181459
3522136919,41.1176096,114.9017203
3522136921,41.1193368,114.8137259
3522136922,41.119344,114.6556792
3522136924,41.1195516,114.9218121
3522136925,41.1198419,114.5240358
3522136927,41.1202831,114.5307296
3522136931,41.1225823,114.9002004
3522136932,41.1230519,114.8252194
3522136933,41.1231001,114.9071318
3522136935,41.1232437,114.5680271
3522136936,41.1235997,114.9275095
3522136937,41.1237079,114.8115487
3522136938,41.1240664,114.8179891
3522136939,41.1242491,114.5633556
3522136940,41.1254964,114.5683419
3522136941,41.1256956,114.5589738
3522136942,41.1260513,114.5547178
3522136943,41.1260922,114.5379876
3522136944,41.1261538,114.5430557
3522136945,41.126592,114.912557
3522136946,41.1268998,114.5642267
3522136947,41.1287005,114.5653663
3522136948,41.1290019,114.523042
3522136949,41.1292173,114.5465939
3522136950,41.1302985,114.5513787
3522136951,41.1307977,114.7479467
3522136952,41.1309505,114.5331879
3522136953,41.131793,114.7539314
3522136954,41.1323031,114.8200256
3522136955,41.1327499,114.5391006
3522136956,41.1327742,114.5224419
3522136957,41.1328316,114.5621032
3522136958,41.1335359,114.5030757
3522136959,41.134046,114.5581254
3522136961,41.134721,114.5191544
3522136962,41.1347428,114.4785652
3522136963,41.134942,114.5377945
3522136964,41.1357483,114.4670169
3522136965,41.1359368,114.5171144
3522136967,41.1372511,114.5267222
3522136968,41.1373546,114.5662484
3522136969,41.1377512,114.5487124
3522136970,41.1378768,114.4762377
3522136971,41.1379187,114.5210528
3522136972,41.1379432,114.5054313
3522136973,41.1383534,114.4664467
3522136974,41.1387726,114.5704276
3522136975,41.13954,114.5297877
3522136977,41.1405273,114.5749161
3522136978,41.1407495,114.5814874
3522136979,41.1409438,114.4656716
3522136980,41.1409717,114.4727407
3522136981,41.141581,114.5373087
3522136982,41.1418878,114.5119328
3522136984,41.1423127,114.5861252
3522136985,41.1432765,114.5715218
3522136986,41.1435253,114.4648168
3522136987,41.143798,114.5657895
3522136988,41.1441016,114.5881576
3522136989,41.1443032,114.5810905
3522136990,41.1445028,114.5332242
3522136991,41.1446446,114.5015613
3522136992,41.1449013,114.5749613
3522137294,41.1453416,114.5490123
3522137295,41.1459768,114.5614917
3522137296,41.1460832,114.4638998
3522137297,41.1463238,114.4739513
3522137298,41.1467865,114.5712364
3522137299,41.1477896,114.5850782
3522137301,41.1478228,114.5891704
3522137302,41.1480426,114.4902541
3522137303,41.1480944,114.5097827
3522137304,41.1481912,114.5370181
3522137305,41.1483248,114.5609089
3522137306,41.1484317,114.5020464
3522137307,41.1485907,114.4627684
3522137308,41.1487471,114.5484282
3522137309,41.1488184,114.6005154
3522137310,41.1488313,114.4723673
3522137311,41.1489938,114.5933319
3522137312,41.1496717,114.588736
3522137313,41.1498803,114.6068679
3522137314,41.1500135,114.4811188
3522137316,41.1506125,114.515769
3522137317,41.1511191,114.4916964
3522137318,41.1512796,114.4620002
3522137319,41.1514124,114.4709508
3522137320,41.1514561,114.5374133
3522137321,41.1515109,114.5258482
3522137322,41.1515171,114.60185
3522137323,41.1515674,114.5022623
3522137324,41.1521672,114.5662897
3522137325,41.1523362,114.6074348
3522137326,41.1523989,114.5482806
3522137327,41.1526776,114.5776291
3522137328,41.1528421,114.4817335
3522137330,41.1532905,114.6110001
3522137332,41.1535051,114.6161552
3522137333,41.1540424,114.4698697
3522137334,41.1541339,114.4923789
3522137335,41.1546766,114.6122154
3522137336,41.1549789,114.5797267
3522137337,41.1550579,114.5372843
3522137338,41.1551056,114.5617376
3522137339,41.1551092,114.5257216
3522137340,41.1555058,114.5120434
3522137341,41.1555635,114.5472598
3522137343,41.1558867,114.6017055
3522137344,41.1561966,114.4829157
3522137345,41.1562499,114.6177162
3522137346,41.1565184,114.4922285
3522137347,41.1566207,114.6137067
3522137348,41.1566402,114.5662801
3522137349,41.1567495,114.4690806
3522137350,41.1577703,114.6080406
3522137351,41.1582754,114.4818854
3522137352,41.1583632,114.5362371
3522137353,41.1584482,114.5140244
3522137354,41.1586127,114.614928
3522137355,41.1587093,114.5255816
3522137356,41.159171,114.6197379
3522137357,41.1598911,114.6160993
3522137358,41.160031,114.5587722
3522137359,41.1602317,114.5646293
3522137360,41.1604019,114.5367422
3522137361,41.1606725,114.6197293
3522137362,41.1614976,114.5519024
3522137363,41.1622658,114.6194982
3522137364,41.1623167,114.5254522
3522137365,41.1632594,114.5516546
3522137366,41.1634809,114.615791
3522137367,41.163594,114.5568177
3522137368,41.1636526,114.4898479
3522137369,41.1636703,114.5643795
3522137370,41.164642,114.4934439
3522137371,41.1654521,114.5607123
3522137372,41.1655286,114.4885779
3522137373,41.1660093,114.6172382
3522137374,41.167381,114.6143861
3522137375,41.1682749,114.4913251
3522137376,41.1683754,114.5631355
3522137377,41.168661,114.6154079
3522137378,41.1688826,114.4956837
3522137379,41.1703594,114.616039
3522137380,41.1705818,114.4846627
3522137381,41.1725408,114.4832705
3522137382,41.1725915,114.6165898
3522137383,41.1727193,114.6212591
3522137384,41.1727942,114.4889896
3522137385,41.1729107,114.4936896
3522137386,41.1741322,114.6190585
3522137387,41.1749177,114.6237722
3522137388,41.1753937,114.4850118
3522137389,41.1762756,114.6199816
3522137390,41.1769448,114.6228591
3522137391,41.1773149,114.4803195
3522137392,41.1787866,114.4851554
3522137593,41.1790567,114.4773965
3522137596,41.1813842,114.4814399
3522137597,41.182029,114.4871866
3522137599,41.1830299,114.4737306
3522137601,41.1853497,114.4703769
3522137602,41.1854182,114.4728474
3522137604,41.1855201,114.482135
3522137606,41.1868408,114.4746029
3522137607,41.1868474,114.4778705
3522137608,41.1872593,114.4829529
3522137610,41.1890365,114.4805875
3522137615,41.1932612,114.4786408
3522137620,41.1962169,114.476493
3522137621,41.1968108,114.4805777
3522137622,41.1968734,114.4727782
3522137623,41.1976794,114.5016955
3522137627,41.1986156,114.5064269
3522137628,41.1990268,114.4798632
3522137629,41.1998165,114.4753061
3522137632,41.2004305,114.5021212
3522137633,41.2005112,114.4715272
3522137634,41.2010291,114.5086698
3522137635,41.2017724,114.4846441
3522137636,41.2019475,114.4791017
3522137637,41.2020219,114.4727205
3522137639,41.2025194,114.4953846
3522137643,41.2035103,114.5008202
3522137645,41.2041307,114.4890379
3522137646,41.2044876,114.4736745
3522137652,41.2067369,114.4927923
3522137653,41.2067392,114.4990805
3522137656,41.2076223,114.4963642
3522137658,41.2082411,114.485224
3522137659,41.2082796,114.505057
3522137660,41.2083298,114.4754994
3522137663,41.2105299,114.5026541
3522137665,41.2111022,114.4864084
3522137666,41.2119728,114.4927046
3522137667,41.2122298,114.4968531
3522137668,41.2126458,114.4895355
3522137671,41.2139274,114.4862042
3522137673,41.2150589,114.5029942
3522137674,41.2160136,114.4942773
3522137677,41.2185153,114.5024681
3522137678,41.2185359,114.4947618
3523556290,41.0162279,114.7921447
3523556310,41.0199655,114.7915783
3523556425,41.0535031,114.7552068
3523712601,41.0593576,114.5218565
3526042188,41.1768773,114.4907306
3658886067,41.0989491,114.7173669
5073956457,41.0179112,114.7574676
5132465875,41.0235739,114.7490047
6429858577,41.0125574,114.7614147
6429858578,41.0481303,114.7496572
6520987485,41.1230127,114.5351596
6520987494,41.1042128,114.4691479
6572596413,41.1261668,114.4972692
6572596414,41.1224289,114.5029127
6572596415,41.1221594,114.5091085
6572596416,41.1269736,114.5109461
6572596417,41.1301706,114.4996441
6572596418,41.1301461,114.4918059
6572596419,41.128223,114.4853499
6572596420,41.1238009,114.4853987
6886082667,41.0230713,114.7455026
6886082668,41.0245574,114.7422901
6886082669,41.0265034,114.7396045
6886082670,41.0279706,114.7361449
6886082671,41.0308617,114.7358354
6886082672,41.0249218,114.7598039
6994446142,41.2140799,114.871132
6994446143,41.2233962,114.8664659
6994446144,41.224499,114.8772822
6994446145,41.227759,114.8851143
6994446146,41.2324389,114.8691927
6994446147,41.2341979,114.8769818
6994446148,41.2347949,114.88093
6994446149,41.2413137,114.8939548
6994446150,41.2416526,114.8890196
6994446151,41.2418139,114.8785482
6994446152,41.2427659,114.8680769
6994446153,41.2537364,114.8650084
6994446154,41.2563336,114.8681198
6994446155,41.2575595,114.8727976
6994446156,41.2658825,114.8765312
6994446169,41.2241352,114.8998923
9808627871,41.2452983,114.6808041
9816226435,41.0671532,114.4974522
9816226436,41.0669153,114.4919826
9818817437,41.0594312,114.4944816
9818837840,41.0810826,114.4902416
9818837841,41.0782334,114.4874952
10168651161,41.2403689,114.6870319
10168651162,41.2387792,114.6811616
10168651163,41.2297809,114.6836791
10168651164,41.2263651,114.6823035
10168651165,41.2210518,114.6830524
10168651166,41.2196795,114.6687171
10168651167,41.2240732,114.6666243
10168651182,41.2188016,114.6811272
10168651194,41.2486312,114.6719089
10168651195,41.2424868,114.6755228
10168651196,41.2406046,114.6709275
10168651197,41.2340938,114.6706966
10168651198,41.2545402,114.6696509
10168651199,41.2523659,114.6652564
10168651200,41.2504647,114.6602342
10168651201,41.2497917,114.6557329
10172223760,41.1305378,114.465082
10196591686,41.1265292,114.5732275
10196591687,41.1277591,114.5766964
10200463253,41.1307311,114.5692023
10200463254,41.1314227,114.5864341
10200463255,41.1336879,114.5959983
10200463256,41.1383868,114.5987069
10200463257,41.1201095,114.5719198
10200463258,41.1188852,114.5668575
10200463259,41.1154233,114.5764964
10200463260,41.1159862,114.5819696
10200463261,41.1168447,114.5863034
10200463262,41.118055,114.5911228
10200463263,41.11441,114.5717143
10200463264,41.1129745,114.5664092
10200463265,41.1182098,114.5621501
10200463266,41.0658945,114.6692305
10200463267,41.1097826,114.4912519
10200463268,41.1067424,114.4738048
10200463269,41.0995557,114.4837959
11500885436,41.1145247,114.9273953
11500885438,41.102593,114.9303784
11500885462,41.2392311,114.9066536
11500885463,41.2265728,114.9031045
11513894936,41.305512,114.8157363
11513894937,41.3025733,114.8099835
11513894938,41.3065578,114.804806
11513981161,41.1975295,114.8952054
11513981162,41.1925846,114.8959032
11513981163,41.1815963,114.9188848
11513981164,41.1820404,114.9261495
11513982101,41.2195491,114.8944426
11513982102,41.2003586,114.8738878
11513982103,41.192308,114.859287
11513982104,41.1900237,114.8546904
11513982105,41.1895342,114.8507225
11513982106,41.1890039,114.8466029
11513982107,41.1906356,114.8408462
11513982108,41.2000653,114.8855439
11514008009,41.1392679,114.9112983
11514008026,41.1421186,114.8998065
11514008034,41.1455446,114.9058026
11514008050,41.1413913,114.9190972
11514008061,41.1529639,114.9222206
11514008062,41.1450792,114.9189223
11514025707,41.1347666,114.8944164
11514083940,41.1370019,114.9071096
11514083988,41.1369179,114.8156088
11514083989,41.1395918,114.8217885
11514083990,41.1210284,114.8601015
11514084007,41.115455,114.8750451
11514084008,41.1245055,114.8826517
11514084034,41.1546727,114.807994
11514084035,41.1500912,114.8161818
11514084047,41.1306381,114.8365507
11514084048,41.1298489,114.844232
11514084050,41.1336791,114.8451329
11514084056,41.1297952,114.8600109
11514084057,41.1285266,114.8682353
11514084058,41.1319117,114.8750547
11514084067,41.1385733,114.8901325
11514084068,41.1360054,114.8873843
11514084069,41.1322399,114.884672
11514084087,41.1503346,114.8738591
11514084088,41.1514234,114.8772277
11514084089,41.1553827,114.87017
11514084090,41.1552033,114.8631288
11514084091,41.1595953,114.8607954
11514084092,41.1682177,114.8560876
11514084093,41.1667395,114.8633589
11514084094,41.1729305,114.8548634
11514084095,41.1846119,114.8267478
11514084098,41.1885457,114.822467
11514084105,41.1881494,114.8376843
11514084106,41.1881896,114.8276673
11514084107,41.1875518,114.8316714
11514084112,41.1536608,114.8587763
11514084113,41.1504187,114.8542808
11514084114,41.1417074,114.8575015
11514084115,41.1396902,114.8715758
11514101257,41.1470454,114.878016
11514126042,41.1943496,114.8662132
11514126043,41.1944842,114.8636312
11514147406,41.1519339,114.82252
11514147407,41.1568181,114.8231187
11514147413,41.1553393,114.8293365
11514147421,41.1538147,114.8439464
11514147422,41.1564142,114.8360439
11514147423,41.1632427,114.8209811
11514147429,41.1405139,114.8314713
11542899008,41.1016083,114.4992714
11542899009,41.1084915,114.4962795
11542899010,41.1143654,114.5137817
11542899011,41.1167605,114.5180423
11542899012,41.1160691,114.558838
11542899013,41.1118936,114.5562508
11542899014,41.1120137,114.5610451
11961631914,41.0635088,114.6080852
11961631915,41.0604209,114.6104639
11961631916,41.0555206,114.6129408
11961631917,41.0514892,114.6139953
11961631918,41.0509344,114.6211683
11961631919,41.0472541,114.6226764
11961631920,41.0470784,114.6165947
11961631921,41.0458855,114.6092501
11961631922,41.0387091,114.6300456
11961631923,41.0350651,114.6228971
11961631924,41.0273417,114.6321914
11961631925,41.0251124,114.63972
11961631926,41.0228553,114.6364829
11961631927,41.0105322,114.6253494
11961631928,41.0216342,114.6162636
11961631929,41.0012607,114.6180538
11961631930,40.9935334,114.5863455
11961631941,41.0032965,114.5633919
11961631942,41.0111059,114.5590146
11961631943,41.0134189,114.5735322
11961631944,41.0165275,114.5734219
11961631945,41.020006,114.5737897
11961631946,41.0096995,114.5718769
11961631947,41.0261022,114.5758006
11961631948,41.0357495,114.5772843
11961631949,41.0406235,114.5760213
11961631950,41.0245482,114.5908455
11961631951,41.0204131,114.5937515
11961631952,41.0166385,114.5941316
11961631953,41.0127343,114.5941929
11961631954,41.0044346,114.6057555
11961631955,41.0090796,114.6055961
11961631956,41.0138815,114.604983
11961631957,41.0313931,114.5912379
11961631958,41.0371738,114.6027147
11961631959,41.0412708,114.5967923
11961631960,41.0461629,114.5878169
11961631961,41.0504351,114.5863946
11961631962,41.0483083,114.5802393
11961631963,41.04497,114.5789518
11961631964,41.0538748,114.5812079
11961631965,41.0561031,114.5872651
11961631966,41.0613176,114.5859532
11961631967,41.0626397,114.5920594
11961631968,41.0667444,114.5872897
11961632569,41.0556778,114.49729
11961632576,41.0727808,114.4874073
11961632577,41.0755538,114.49691
